item,itemLabel,mediaID,article,japaneseTitle
http://www.wikidata.org/entity/Q1512956,Tony Hawk's Pro Skater 4,M719956,https://en.wikipedia.org/wiki/Tony_Hawk%27s_Pro_Skater_4,TONY HAWK'S PRO SKATER 2003
http://www.wikidata.org/entity/Q1512956,Tony Hawk's Pro Skater 4,M752269,https://en.wikipedia.org/wiki/Tony_Hawk%27s_Pro_Skater_4,トニー・ホーク プロスケーター 3
http://www.wikidata.org/entity/Q1481597,Shadow of the Beast,M749280,https://en.wikipedia.org/wiki/Shadow_of_the_Beast_(1989_video_game),シャドー・オブ・ザ・ビースト 魔性の掟
http://www.wikidata.org/entity/Q1481597,Shadow of the Beast,M749281,https://en.wikipedia.org/wiki/Shadow_of_the_Beast_(1989_video_game),シャドー・オブ・ザ・ビースト 魔性の掟
http://www.wikidata.org/entity/Q1382986,Rocket Knight Adventures,M758982,https://en.wikipedia.org/wiki/Rocket_Knight_Adventures,ロケットナイト アドベンチャーズ
http://www.wikidata.org/entity/Q1371603,Star Fox 64 3D,M721434,https://en.wikipedia.org/wiki/Star_Fox_64_3D,スターフォックス64 3D
http://www.wikidata.org/entity/Q1371603,Star Fox 64 3D,M749976,https://en.wikipedia.org/wiki/Star_Fox_64_3D,スターフォックス64 3D
http://www.wikidata.org/entity/Q1353918,Thexder,M727767,https://en.wikipedia.org/wiki/Thexder,テグザー
http://www.wikidata.org/entity/Q1408991,Final Fantasy Legend II,M727129,https://en.wikipedia.org/wiki/Final_Fantasy_Legend_II,Sa・Ga2 秘宝伝説
http://www.wikidata.org/entity/Q1440134,Rod Land,M766569,https://en.wikipedia.org/wiki/Rod_Land,妖精物語 ロッド・ランド
http://www.wikidata.org/entity/Q1442157,Tom Clancy's Rainbow Six: Lockdown,M752297,https://en.wikipedia.org/wiki/Tom_Clancy%27s_Rainbow_Six:_Lockdown,トム・クランシーシリーズ レインボーシックス ロックダウン
http://www.wikidata.org/entity/Q1450668,Haze,M739777,https://en.wikipedia.org/wiki/Haze_(video_game),HAZE
http://www.wikidata.org/entity/Q1454006,Master of Magic,M738009,https://en.wikipedia.org/wiki/Master_of_Magic,CIVIZARD -魔術の系譜-
http://www.wikidata.org/entity/Q17183996,Tom Clancy's Rainbow Six Siege,M758739,https://en.wikipedia.org/wiki/Tom_Clancy%27s_Rainbow_Six_Siege,レインボーシックス シージ
http://www.wikidata.org/entity/Q17183996,Tom Clancy's Rainbow Six Siege,M758740,https://en.wikipedia.org/wiki/Tom_Clancy%27s_Rainbow_Six_Siege,レインボーシックス シージ
http://www.wikidata.org/entity/Q17183996,Tom Clancy's Rainbow Six Siege,M758741,https://en.wikipedia.org/wiki/Tom_Clancy%27s_Rainbow_Six_Siege,レインボーシックス シージ
http://www.wikidata.org/entity/Q17183996,Tom Clancy's Rainbow Six Siege,M758743,https://en.wikipedia.org/wiki/Tom_Clancy%27s_Rainbow_Six_Siege,レインボーシックス シージ
http://www.wikidata.org/entity/Q17183996,Tom Clancy's Rainbow Six Siege,M758744,https://en.wikipedia.org/wiki/Tom_Clancy%27s_Rainbow_Six_Siege,レインボーシックス シージ
http://www.wikidata.org/entity/Q1523264,Nagano Winter Olympics '98,M724663,https://en.wikipedia.org/wiki/Nagano_Winter_Olympics_%2798,ハイパーオリンピック イン ナガノ
http://www.wikidata.org/entity/Q1523264,Nagano Winter Olympics '98,M725032,https://en.wikipedia.org/wiki/Nagano_Winter_Olympics_%2798,ハイパーオリンピック イン ナガノ
http://www.wikidata.org/entity/Q1515711,Nanostray,M764260,https://en.wikipedia.org/wiki/Nanostray,弾爵 -ダンシャク-
http://www.wikidata.org/entity/Q1543280,Theme Park,M725476,https://en.wikipedia.org/wiki/Theme_Park_(video_game),theme PARK
http://www.wikidata.org/entity/Q1543280,Theme Park,M725791,https://en.wikipedia.org/wiki/Theme_Park_(video_game),theme PARK
http://www.wikidata.org/entity/Q1543280,Theme Park,M743340,https://en.wikipedia.org/wiki/Theme_Park_(video_game),theme PARK テーマパーク
http://www.wikidata.org/entity/Q1543280,Theme Park,M751634,https://en.wikipedia.org/wiki/Theme_Park_(video_game),テーマパーク
http://www.wikidata.org/entity/Q1543280,Theme Park,M751635,https://en.wikipedia.org/wiki/Theme_Park_(video_game),テーマパーク
http://www.wikidata.org/entity/Q1491657,Galaga '88,M747215,https://en.wikipedia.org/wiki/Galaga_%2788,ギャラガ'88
http://www.wikidata.org/entity/Q1491657,Galaga '88,M747216,https://en.wikipedia.org/wiki/Galaga_%2788,ギャラガ'88
http://www.wikidata.org/entity/Q1491657,Galaga '88,M747217,https://en.wikipedia.org/wiki/Galaga_%2788,ギャラガ'91
http://www.wikidata.org/entity/Q1506526,New Super Mario Bros. U,M721366,https://en.wikipedia.org/wiki/New_Super_Mario_Bros._U,New スーパーマリオブラザーズ U
http://www.wikidata.org/entity/Q1506526,New Super Mario Bros. U,M741176,https://en.wikipedia.org/wiki/New_Super_Mario_Bros._U,New スーパーマリオブラザーズ U
http://www.wikidata.org/entity/Q1523333,Sweet Home,M727337,https://en.wikipedia.org/wiki/Sweet_Home_(video_game),スウィートホーム
http://www.wikidata.org/entity/Q2165750,Parasite Eve,M724904,https://en.wikipedia.org/wiki/Parasite_Eve_(video_game),parasite eve
http://www.wikidata.org/entity/Q2239766,Ace Combat 2,M725256,https://en.wikipedia.org/wiki/Ace_Combat_2,ACE COMBAT 2
http://www.wikidata.org/entity/Q2239766,Ace Combat 2,M745997,https://en.wikipedia.org/wiki/Ace_Combat_2,エースコンバット2
http://www.wikidata.org/entity/Q2291309,Castlevania: Aria of Sorrow,M720055,https://en.wikipedia.org/wiki/Castlevania:_Aria_of_Sorrow,Castlevania 暁月の円舞曲
http://www.wikidata.org/entity/Q2291309,Castlevania: Aria of Sorrow,M721329,https://en.wikipedia.org/wiki/Castlevania:_Aria_of_Sorrow,Castlevania 暁月の円舞曲
http://www.wikidata.org/entity/Q2269831,Colin McRae: Dirt 2,M738084,https://en.wikipedia.org/wiki/Colin_McRae:_Dirt_2,Colin McRae: DiRT 2
http://www.wikidata.org/entity/Q2269831,Colin McRae: Dirt 2,M738085,https://en.wikipedia.org/wiki/Colin_McRae:_Dirt_2,Colin McRae: DiRT 2
http://www.wikidata.org/entity/Q2269831,Colin McRae: Dirt 2,M738086,https://en.wikipedia.org/wiki/Colin_McRae:_Dirt_2,Colin McRae: DiRT 2
http://www.wikidata.org/entity/Q2269831,Colin McRae: Dirt 2,M738087,https://en.wikipedia.org/wiki/Colin_McRae:_Dirt_2,Colin McRae: DiRT 2
http://www.wikidata.org/entity/Q2269831,Colin McRae: Dirt 2,M748399,https://en.wikipedia.org/wiki/Colin_McRae:_Dirt_2,コリン マクレー ダート 2
http://www.wikidata.org/entity/Q2302721,Mega Man 8,M725437,https://en.wikipedia.org/wiki/Mega_Man_8,ROCKMAN8 メタル ヒーローズ
http://www.wikidata.org/entity/Q2257053,Super Buster Bros.,M749571,https://en.wikipedia.org/wiki/Super_Buster_Bros.,スーパーパン
http://www.wikidata.org/entity/Q2316943,Tetris Attack,M725508,https://en.wikipedia.org/wiki/Tetris_Attack,ヨッシーのパネポン
http://www.wikidata.org/entity/Q5557254,Ghost in the Shell: Stand Alone Complex (2004 video game),M761274,https://en.wikipedia.org/wiki/Ghost_in_the_Shell:_Stand_Alone_Complex_(2004_video_game),攻殻機動隊 STAND ALONE COMPLEX（スタンド アローン コンプレックス）
http://www.wikidata.org/entity/Q5574545,Go! Sudoku,M746650,https://en.wikipedia.org/wiki/Go!_Sudoku,カズオ
http://www.wikidata.org/entity/Q5609898,Grobda,M747907,https://en.wikipedia.org/wiki/Grobda,グロブダー
http://www.wikidata.org/entity/Q5949313,0 Day Attack on Earth,M736917,https://en.wikipedia.org/wiki/0_Day_Attack_on_Earth,0 Day Attack on Earth
http://www.wikidata.org/entity/Q5959117,Trauma Team,M739845,https://en.wikipedia.org/wiki/Trauma_Team,HOSPITAL. 6人の医師
http://www.wikidata.org/entity/Q5959117,Trauma Team,M739846,https://en.wikipedia.org/wiki/Trauma_Team,HOSPITAL. 6人の医師
http://www.wikidata.org/entity/Q6122424,Misshitsu no Sacrifice,M720714,https://en.wikipedia.org/wiki/Misshitsu_no_Sacrifice,密室のサクリファイス
http://www.wikidata.org/entity/Q6122424,Misshitsu no Sacrifice,M766201,https://en.wikipedia.org/wiki/Misshitsu_no_Sacrifice,密室のサクリファイス
http://www.wikidata.org/entity/Q6135133,Napple Tale,M719066,https://en.wikipedia.org/wiki/Napple_Tale:_Arsia_in_Daydream,Napple Tale Arsia in Daydream
http://www.wikidata.org/entity/Q6135133,Napple Tale,M719202,https://en.wikipedia.org/wiki/Napple_Tale:_Arsia_in_Daydream,Napple Tale: Arsia in Daydream
http://www.wikidata.org/entity/Q6138822,Pop'n TwinBee: Rainbow Bell Adventures,M751343,https://en.wikipedia.org/wiki/Pop%27n_TwinBee:_Rainbow_Bell_Adventures,ツインビー レインボーベルアドベンチャー
http://www.wikidata.org/entity/Q6138822,Pop'n TwinBee: Rainbow Bell Adventures,M751344,https://en.wikipedia.org/wiki/Pop%27n_TwinBee:_Rainbow_Bell_Adventures,ツインビー～レインボーベルアドベンチャー
http://www.wikidata.org/entity/Q6188067,Jesus (video game),M727449,https://en.wikipedia.org/wiki/Jesus_(video_game),ジーザス 恐怖のバイオ・モンスター
http://www.wikidata.org/entity/Q6203202,Jissen Pachi-Slot Hisshōhō! Hokuto no Ken,M722284,https://en.wikipedia.org/wiki/Jissen_Pachi-Slot_Hissh%C5%8Dh%C5%8D!_Hokuto_no_Ken,実戦パチスロ必勝法! 北斗の拳
http://www.wikidata.org/entity/Q6203202,Jissen Pachi-Slot Hisshōhō! Hokuto no Ken,M762018,https://en.wikipedia.org/wiki/Jissen_Pachi-Slot_Hissh%C5%8Dh%C5%8D!_Hokuto_no_Ken,実戦パチスロ必勝法! 北斗の拳
http://www.wikidata.org/entity/Q6395129,Kessakusen! Ganbare Goemon 1 & 2,M761017,https://en.wikipedia.org/wiki/Kessakusen!_Ganbare_Goemon_1_%26_2,傑作選! がんばれゴエモン1・2ゆき姫とマッギネス
http://www.wikidata.org/entity/Q6395129,Kessakusen! Ganbare Goemon 1 & 2,M761018,https://en.wikipedia.org/wiki/Kessakusen!_Ganbare_Goemon_1_%26_2,傑作選! がんばれゴエモン1・2ゆき姫とマッギネス
http://www.wikidata.org/entity/Q6410670,Kinect: Disneyland Adventures,M740128,https://en.wikipedia.org/wiki/Kinect:_Disneyland_Adventures,Kinect Disneyland ADVENTURES
http://www.wikidata.org/entity/Q6410670,Kinect: Disneyland Adventures,M740144,https://en.wikipedia.org/wiki/Kinect:_Disneyland_Adventures,Kinect: ディズニーランド・アドベンチャーズ
http://www.wikidata.org/entity/Q6410670,Kinect: Disneyland Adventures,M740145,https://en.wikipedia.org/wiki/Kinect:_Disneyland_Adventures,Kinect: ディズニーランド・アドベンチャーズ
http://www.wikidata.org/entity/Q6410938,King's Field III,M724718,https://en.wikipedia.org/wiki/King%27s_Field_III,KING'S FIELD 3
http://www.wikidata.org/entity/Q6410938,King's Field III,M730564,https://en.wikipedia.org/wiki/King%27s_Field_III,KING'S FIELD 3
http://www.wikidata.org/entity/Q6410938,King's Field III,M730565,https://en.wikipedia.org/wiki/King%27s_Field_III,KING'S FIELD 3
http://www.wikidata.org/entity/Q17304523,Deemo,M738367,https://en.wikipedia.org/wiki/Deemo,DEEMO〜ラスト・リサイタル〜
http://www.wikidata.org/entity/Q17486360,Assassin's Creed Rogue,M744816,https://en.wikipedia.org/wiki/Assassin%27s_Creed_Rogue,アサシン クリード ローグ
http://www.wikidata.org/entity/Q17486360,Assassin's Creed Rogue,M744817,https://en.wikipedia.org/wiki/Assassin%27s_Creed_Rogue,アサシン クリード ローグ
http://www.wikidata.org/entity/Q17486360,Assassin's Creed Rogue,M744818,https://en.wikipedia.org/wiki/Assassin%27s_Creed_Rogue,アサシン クリード ローグ
http://www.wikidata.org/entity/Q17505226,1001 Spikes,M736947,https://en.wikipedia.org/wiki/1001_Spikes,1001 Spikes
http://www.wikidata.org/entity/Q17505226,1001 Spikes,M736948,https://en.wikipedia.org/wiki/1001_Spikes,1001 Spikes
http://www.wikidata.org/entity/Q17505226,1001 Spikes,M736949,https://en.wikipedia.org/wiki/1001_Spikes,1001 Spikes
http://www.wikidata.org/entity/Q17506098,NBA 2K15,M721335,https://en.wikipedia.org/wiki/NBA_2K15,NBA 2K15
http://www.wikidata.org/entity/Q17506098,NBA 2K15,M740996,https://en.wikipedia.org/wiki/NBA_2K15,NBA 2K15
http://www.wikidata.org/entity/Q1530381,Dynasty Warriors Next,M762748,https://en.wikipedia.org/wiki/Dynasty_Warriors_Next,真･三國無双 NEXT
http://www.wikidata.org/entity/Q1530381,Dynasty Warriors Next,M762749,https://en.wikipedia.org/wiki/Dynasty_Warriors_Next,真・三國無双 NEXT
http://www.wikidata.org/entity/Q1530381,Dynasty Warriors Next,M762751,https://en.wikipedia.org/wiki/Dynasty_Warriors_Next,真・三國無双 NEXT
http://www.wikidata.org/entity/Q1536626,Vagrant Story,M723953,https://en.wikipedia.org/wiki/Vagrant_Story,VAGRANTSTORY
http://www.wikidata.org/entity/Q1536626,Vagrant Story,M755963,https://en.wikipedia.org/wiki/Vagrant_Story,ベイグラントストーリー
http://www.wikidata.org/entity/Q1627083,The Cursed Crusade,M746519,https://en.wikipedia.org/wiki/The_Cursed_Crusade,カースド クルセイド
http://www.wikidata.org/entity/Q1711359,The Witness,M743322,https://en.wikipedia.org/wiki/The_Witness_(2016_video_game),The Witness
http://www.wikidata.org/entity/Q1750568,FIFA 06,M739079,https://en.wikipedia.org/wiki/FIFA_06,FIFA 06
http://www.wikidata.org/entity/Q2302721,Mega Man 8,M759060,https://en.wikipedia.org/wiki/Mega_Man_8,ロックマン 8 メタルヒーローズ
http://www.wikidata.org/entity/Q2302721,Mega Man 8,M759126,https://en.wikipedia.org/wiki/Mega_Man_8,ロックマン8 メタルヒーローズ
http://www.wikidata.org/entity/Q2302721,Mega Man 8,M759127,https://en.wikipedia.org/wiki/Mega_Man_8,ロックマン8 メタルヒーローズ
http://www.wikidata.org/entity/Q2310820,Mega Man Xtreme,M759146,https://en.wikipedia.org/wiki/Mega_Man_Xtreme,ロックマンX サイバーミッション
http://www.wikidata.org/entity/Q2291309,Castlevania: Aria of Sorrow,M747166,https://en.wikipedia.org/wiki/Castlevania:_Aria_of_Sorrow,キャッスルヴァニア -暁月の円舞曲-
http://www.wikidata.org/entity/Q2275550,Kane & Lynch 2: Dog Days,M747927,https://en.wikipedia.org/wiki/Kane_%26_Lynch_2:_Dog_Days,ケイン アンド リンチ2 ドッグ デイズ
http://www.wikidata.org/entity/Q2301369,Kingdom Hearts 3D: Dream Drop Distance,M740150,https://en.wikipedia.org/wiki/Kingdom_Hearts_3D:_Dream_Drop_Distance,KINGDOM HEARTS 3D [Dream Drop Distance]
http://www.wikidata.org/entity/Q2301369,Kingdom Hearts 3D: Dream Drop Distance,M740151,https://en.wikipedia.org/wiki/Kingdom_Hearts_3D:_Dream_Drop_Distance,KINGDOM HEARTS 3D [Dream Drop Distance]
http://www.wikidata.org/entity/Q2301369,Kingdom Hearts 3D: Dream Drop Distance,M740152,https://en.wikipedia.org/wiki/Kingdom_Hearts_3D:_Dream_Drop_Distance,KINGDOM HEARTS 3D [Dream Drop Distance]
http://www.wikidata.org/entity/Q2287952,Tony Hawk's Project 8,M752267,https://en.wikipedia.org/wiki/Tony_Hawk%27s_Project_8,トニー ホーク プロジェクト8
http://www.wikidata.org/entity/Q2287952,Tony Hawk's Project 8,M752268,https://en.wikipedia.org/wiki/Tony_Hawk%27s_Project_8,トニー・ホーク プロジェクト8
http://www.wikidata.org/entity/Q1557589,Mr. Do!,M740839,https://en.wikipedia.org/wiki/Mr._Do!,Mr. Do!
http://www.wikidata.org/entity/Q1567658,The Adventures of Lomax,M740368,https://en.wikipedia.org/wiki/The_Adventures_of_Lomax,Lomax
http://www.wikidata.org/entity/Q1653694,Skate 3,M749884,https://en.wikipedia.org/wiki/Skate_3,スケート3
http://www.wikidata.org/entity/Q1653694,Skate 3,M749885,https://en.wikipedia.org/wiki/Skate_3,スケート3
http://www.wikidata.org/entity/Q1653694,Skate 3,M749886,https://en.wikipedia.org/wiki/Skate_3,スケート3
http://www.wikidata.org/entity/Q1629190,Tail Concerto,M743115,https://en.wikipedia.org/wiki/Tail_Concerto,TAIL CONCERTO
http://www.wikidata.org/entity/Q1725580,The Getaway: Black Monday,M720492,https://en.wikipedia.org/wiki/The_Getaway:_Black_Monday,the Getaway Black Monday
http://www.wikidata.org/entity/Q1711616,Wai Wai World 2: SOS!! Parsley Jō,M759397,https://en.wikipedia.org/wiki/Wai_Wai_World_2:_SOS!!_Parsley_J%C5%8D,ワイワイワールド2 SOS!! パセリ城
http://www.wikidata.org/entity/Q1750390,Formula One 99,M724170,https://en.wikipedia.org/wiki/Formula_One_99,Formula One 99
http://www.wikidata.org/entity/Q1765369,Silent Hill: Book of Memories,M742248,https://en.wikipedia.org/wiki/Silent_Hill:_Book_of_Memories,SILENT HILL : Book Of Memories
http://www.wikidata.org/entity/Q1765369,Silent Hill: Book of Memories,M742249,https://en.wikipedia.org/wiki/Silent_Hill:_Book_of_Memories,SILENT HILL : Book Of Memories
http://www.wikidata.org/entity/Q17510422,Fenix Rage,M739062,https://en.wikipedia.org/wiki/Fenix_Rage,Fenix Furia
http://www.wikidata.org/entity/Q17506098,NBA 2K15,M740997,https://en.wikipedia.org/wiki/NBA_2K15,NBA 2K15
http://www.wikidata.org/entity/Q17506098,NBA 2K15,M740998,https://en.wikipedia.org/wiki/NBA_2K15,NBA 2K15
http://www.wikidata.org/entity/Q17506098,NBA 2K15,M740999,https://en.wikipedia.org/wiki/NBA_2K15,NBA 2K15
http://www.wikidata.org/entity/Q17506098,NBA 2K15,M741000,https://en.wikipedia.org/wiki/NBA_2K15,NBA 2K15
http://www.wikidata.org/entity/Q17506098,NBA 2K15,M741001,https://en.wikipedia.org/wiki/NBA_2K15,NBA 2K15
http://www.wikidata.org/entity/Q17512815,Never Alone,M741150,https://en.wikipedia.org/wiki/Never_Alone_(video_game),Never Alone
http://www.wikidata.org/entity/Q17512815,Never Alone,M741151,https://en.wikipedia.org/wiki/Never_Alone_(video_game),Never Alone （Kisima Ingitchuna）
http://www.wikidata.org/entity/Q17512815,Never Alone,M741152,https://en.wikipedia.org/wiki/Never_Alone_(video_game),Never Alone Arctic Collection
http://www.wikidata.org/entity/Q1754133,Silent Hill: Shattered Memories,M742251,https://en.wikipedia.org/wiki/Silent_Hill:_Shattered_Memories,SILENT HILL -SHATTERED MEMORIES-
http://www.wikidata.org/entity/Q1754133,Silent Hill: Shattered Memories,M742252,https://en.wikipedia.org/wiki/Silent_Hill:_Shattered_Memories,SILENT HILL -SHATTERED MEMORIES-
http://www.wikidata.org/entity/Q1754133,Silent Hill: Shattered Memories,M742253,https://en.wikipedia.org/wiki/Silent_Hill:_Shattered_Memories,SILENT HILL -SHATTERED MEMORIES-
http://www.wikidata.org/entity/Q1754133,Silent Hill: Shattered Memories,M742254,https://en.wikipedia.org/wiki/Silent_Hill:_Shattered_Memories,SILENT HILL -SHATTERED MEMORIES-
http://www.wikidata.org/entity/Q1754133,Silent Hill: Shattered Memories,M742255,https://en.wikipedia.org/wiki/Silent_Hill:_Shattered_Memories,SILENT HILL -SHATTERED MEMORIES-
http://www.wikidata.org/entity/Q1754133,Silent Hill: Shattered Memories,M742256,https://en.wikipedia.org/wiki/Silent_Hill:_Shattered_Memories,SILENT HILL -SHATTERED MEMORIES-
http://www.wikidata.org/entity/Q1753454,The Thing,M734842,https://en.wikipedia.org/wiki/The_Thing_(video_game),遊星からの物体X episode 2
http://www.wikidata.org/entity/Q1753454,The Thing,M734843,https://en.wikipedia.org/wiki/The_Thing_(video_game),遊星からの物体X episode 2
http://www.wikidata.org/entity/Q2316943,Tetris Attack,M758136,https://en.wikipedia.org/wiki/Tetris_Attack,ヨッシーのパネポン
http://www.wikidata.org/entity/Q2316943,Tetris Attack,M758137,https://en.wikipedia.org/wiki/Tetris_Attack,ヨッシーのパネポン
http://www.wikidata.org/entity/Q2355468,Tales of Xillia 2,M720651,https://en.wikipedia.org/wiki/Tales_of_Xillia_2,TALES OF XILLIA 2
http://www.wikidata.org/entity/Q2355468,Tales of Xillia 2,M751530,https://en.wikipedia.org/wiki/Tales_of_Xillia_2,テイルズ オブ エクシリア 2
http://www.wikidata.org/entity/Q2355468,Tales of Xillia 2,M751532,https://en.wikipedia.org/wiki/Tales_of_Xillia_2,テイルズ オブ エクシリア2　PlayStation®3 the Best
http://www.wikidata.org/entity/Q2326787,Test Drive 5,M743157,https://en.wikipedia.org/wiki/Test_Drive_5,TEST DRIVE 5
http://www.wikidata.org/entity/Q2381277,Timeball,M727294,https://en.wikipedia.org/wiki/Timeball,BLODIA
http://www.wikidata.org/entity/Q2385982,Kirby: Canvas Curse,M750981,https://en.wikipedia.org/wiki/Kirby:_Canvas_Curse,タッチ! カービィ
http://www.wikidata.org/entity/Q2385982,Kirby: Canvas Curse,M750982,https://en.wikipedia.org/wiki/Kirby:_Canvas_Curse,タッチ! カービィ
http://www.wikidata.org/entity/Q2396172,Klonoa Beach Volleyball,M747893,https://en.wikipedia.org/wiki/Klonoa_Beach_Volleyball,クロノアビーチバレー 最強チーム決定戦!
http://www.wikidata.org/entity/Q2400670,SimCity DS 2,M749186,https://en.wikipedia.org/wiki/SimCity_Creator_(Nintendo_DS),シムシティ DS2 ～古代から未来へ続くまち～
http://www.wikidata.org/entity/Q2400670,SimCity DS 2,M749187,https://en.wikipedia.org/wiki/SimCity_Creator_(Nintendo_DS),シムシティ DS2 古代から未来へ続くまち
http://www.wikidata.org/entity/Q18015218,Disgaea 5,M765932,https://en.wikipedia.org/wiki/Disgaea_5,魔界戦記ディスガイア 5
http://www.wikidata.org/entity/Q18015218,Disgaea 5,M765933,https://en.wikipedia.org/wiki/Disgaea_5,魔界戦記ディスガイア 5
http://www.wikidata.org/entity/Q18148861,Chaos Rings III,M728944,https://en.wikipedia.org/wiki/Chaos_Rings_III,CHAOS RINGS 3
http://www.wikidata.org/entity/Q18515944,Overwatch,M720613,https://en.wikipedia.org/wiki/Overwatch_(video_game),OVERWATCH
http://www.wikidata.org/entity/Q18515944,Overwatch,M746230,https://en.wikipedia.org/wiki/Overwatch_(video_game),オーバーウォッチ
http://www.wikidata.org/entity/Q6410984,King's Knight,M747356,https://en.wikipedia.org/wiki/King%27s_Knight,キングスナイト
http://www.wikidata.org/entity/Q6410984,King's Knight,M747357,https://en.wikipedia.org/wiki/King%27s_Knight,キングスナイト
http://www.wikidata.org/entity/Q6428747,Konami's Ping Pong,M750283,https://en.wikipedia.org/wiki/Konami%27s_Ping_Pong,スマッシュピンポン
http://www.wikidata.org/entity/Q6428747,Konami's Ping Pong,M750284,https://en.wikipedia.org/wiki/Konami%27s_Ping_Pong,スマッシュピンポン
http://www.wikidata.org/entity/Q6434148,Kotoba no Puzzle: Mojipittan,M748300,https://en.wikipedia.org/wiki/Kotoba_no_Puzzle:_Mojipittan,ことばのパズル もじぴったんアドバンス
http://www.wikidata.org/entity/Q6444508,Kung Fu Rabbit,M746994,https://en.wikipedia.org/wiki/Kung_Fu_Rabbit,カンフーラビット
http://www.wikidata.org/entity/Q6444508,Kung Fu Rabbit,M746995,https://en.wikipedia.org/wiki/Kung_Fu_Rabbit,カンフーラビット
http://www.wikidata.org/entity/Q6494118,Last Armageddon,M727193,https://en.wikipedia.org/wiki/Last_Armageddon,LAST ARMAGEDON
http://www.wikidata.org/entity/Q6497116,Myst,M718891,https://en.wikipedia.org/wiki/Myst,MYST
http://www.wikidata.org/entity/Q6497116,Myst,M725319,https://en.wikipedia.org/wiki/Myst,MYST
http://www.wikidata.org/entity/Q6497116,Myst,M726026,https://en.wikipedia.org/wiki/Myst,MYST
http://www.wikidata.org/entity/Q6497116,Myst,M740898,https://en.wikipedia.org/wiki/Myst,MYST
http://www.wikidata.org/entity/Q6497116,Myst,M740899,https://en.wikipedia.org/wiki/Myst,MYST
http://www.wikidata.org/entity/Q6497116,Myst,M740900,https://en.wikipedia.org/wiki/Myst,MYST（ミスト）
http://www.wikidata.org/entity/Q1784048,Super Meat Boy,M742925,https://en.wikipedia.org/wiki/Super_Meat_Boy,Super Meat Boy
http://www.wikidata.org/entity/Q1775040,Formula 1 97,M724997,https://en.wikipedia.org/wiki/Formula_1_97,FORMULA1 97
http://www.wikidata.org/entity/Q1780896,The Last Story,M720976,https://en.wikipedia.org/wiki/The_Last_Story,THE LAST STORY
http://www.wikidata.org/entity/Q1780896,The Last Story,M758255,https://en.wikipedia.org/wiki/The_Last_Story,ラストストーリー
http://www.wikidata.org/entity/Q1826994,Tom Clancy's Ghost Recon: Island Thunder,M752288,https://en.wikipedia.org/wiki/Tom_Clancy%27s_Ghost_Recon:_Island_Thunder,トム・クランシーシリーズ ゴーストリコン: アイランド サンダー
http://www.wikidata.org/entity/Q1777574,Ufouria: The Saga,M756017,https://en.wikipedia.org/wiki/Ufouria:_The_Saga,へべれけ
http://www.wikidata.org/entity/Q1777574,Ufouria: The Saga,M756018,https://en.wikipedia.org/wiki/Ufouria:_The_Saga,へべれけ
http://www.wikidata.org/entity/Q1777574,Ufouria: The Saga,M756019,https://en.wikipedia.org/wiki/Ufouria:_The_Saga,へべれけ
http://www.wikidata.org/entity/Q1837699,Mega Man 4,M726929,https://en.wikipedia.org/wiki/Mega_Man_4,ROCKMAN 4 新たなる野望!!
http://www.wikidata.org/entity/Q1754203,Boktai: The Sun Is in Your Hand,M756219,https://en.wikipedia.org/wiki/Boktai:_The_Sun_Is_in_Your_Hand,ボクらの太陽
http://www.wikidata.org/entity/Q1754203,Boktai: The Sun Is in Your Hand,M756220,https://en.wikipedia.org/wiki/Boktai:_The_Sun_Is_in_Your_Hand,ボクらの太陽
http://www.wikidata.org/entity/Q1765733,Metroid Prime,M720408,https://en.wikipedia.org/wiki/Metroid_Prime,METROID PRIME
http://www.wikidata.org/entity/Q2412998,Everybody's Golf 5,M721779,https://en.wikipedia.org/wiki/Everybody%27s_Golf_5,みんなのGOLF 5
http://www.wikidata.org/entity/Q2412998,Everybody's Golf 5,M757344,https://en.wikipedia.org/wiki/Everybody%27s_Golf_5,みんなのGOLF 5
http://www.wikidata.org/entity/Q2412998,Everybody's Golf 5,M757345,https://en.wikipedia.org/wiki/Everybody%27s_Golf_5,みんなのGOLF 5
http://www.wikidata.org/entity/Q2412998,Everybody's Golf 5,M757346,https://en.wikipedia.org/wiki/Everybody%27s_Golf_5,みんなのGOLF 5
http://www.wikidata.org/entity/Q2420689,Lost Planet 2,M740391,https://en.wikipedia.org/wiki/Lost_Planet_2,LOST PLANET 2
http://www.wikidata.org/entity/Q2401564,Midnight Club: Street Racing,M740716,https://en.wikipedia.org/wiki/Midnight_Club:_Street_Racing,MIDNIGHT CLUB ～STREET RACING～
http://www.wikidata.org/entity/Q2401564,Midnight Club: Street Racing,M740717,https://en.wikipedia.org/wiki/Midnight_Club:_Street_Racing,MIDNIGHT CLUB ～STREET RACING～
http://www.wikidata.org/entity/Q2404768,Winter Olympics,M745685,https://en.wikipedia.org/wiki/Winter_Olympics_(video_game),ウインターオリンピック
http://www.wikidata.org/entity/Q18536880,Sonic Boom: Rise of Lyric,M750657,https://en.wikipedia.org/wiki/Sonic_Boom:_Rise_of_Lyric,ソニックトゥーン 太古の秘宝
http://www.wikidata.org/entity/Q18536880,Sonic Boom: Rise of Lyric,M750658,https://en.wikipedia.org/wiki/Sonic_Boom:_Rise_of_Lyric,ソニックトゥーン 太古の秘宝
